RefId,IsBadBuy,Make,Transmission,WheelType,Nationality,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,VNST,WarrantyCost,VehicleAge_decades,VehOdo_lakhs
220,1.0,0,1,1,-1,0,1.24972104440973,1.0057471264367817,0.7634628493524199,0.6762468300929839,1.396857071588925,1.1102299762093577,0.8033280734471382,0.6384676775738228,1,-1,0.13,0.5,0.6943
223,0.0,0,1,1,-1,1,1.2274241627213747,0.9671179883945842,0.8107482047718323,0.6784260515603799,1.282991202346041,1.0572421084428334,0.8003658815458495,0.6909485736847301,1,-1,0.22042857142857142,0.7,0.86344
226,0.0,0,1,-1,-1,-1,0.9040247678018576,0.756319933692499,0.6429452175444778,0.5691120293131675,0.9593901958207386,0.7680168332456602,0.66703216374269,0.5675633649510186,1,-1,0.12602739726027398,0.4,0.77786
229,0.0,-1,1,-1,-1,0,0.9685230024213075,0.8129048647275499,0.6019563581640331,0.5485087418580734,1.0170030192277133,0.8926080892608089,0.6480356419603078,0.6054872280037843,1,-1,0.12890625,0.3,0.60201
231,1.0,0,1,-1,-1,0,0.9766763848396501,0.8328154133001865,0.6404741420514292,0.5885453267744203,1.0222764723832773,0.8441476628449036,0.6845116469145893,0.5931828242585214,1,-1,0.10865671641791044,0.4,0.61315
232,0.0,0,-1,-1,-1,0,1.0328349005703714,0.8753592892605174,0.639557082856052,0.5436987746490303,1.1443210930828351,0.924903368304804,0.7051147126920648,0.6061154333273023,1,-1,0.1273134328358209,0.4,0.84454
235,0.0,1,-1,-1,-1,0,1.2000979671809944,0.9553519204523299,0.6773569256289743,0.5868263473053892,1.5264797507788161,1.1616880037932669,0.735956743766897,0.6459267070920116,1,-1,0.17408163265306123,0.5,0.89769
238,0.0,0,1,-1,-1,0,1.2096584216725559,0.96905076429515,0.7325249643366619,0.6275204692655505,1.2156723484848484,0.9861724601497983,0.6765480895915679,0.6113823074175497,1,-1,0.1563777994157741,0.5,0.75101
241,0.0,0,1,-1,-1,-1,1.0978661749209695,0.906569501849032,0.8098523124757093,0.6100863709559362,1.1531543995572773,0.9295193487230958,0.7805037924899335,0.6656284938508226,1,-1,0.18032393521295742,0.5,0.85334
244,0.0,1,1,-1,-1,0,1.5686274509803921,1.0692010692010692,0.7534533277521975,0.5832793259883344,2.2140221402214024,1.5151515151515151,0.8237986270022883,0.7018912068629363,1,-1,0.36666666666666664,0.9,0.66433
247,0.0,1,-1,-1,-1,-1,0.9297084096351599,0.7653948741737214,0.6219960418433701,0.5397889915760203,0.9023789991796555,0.724399078037537,0.6230529595015576,0.5390395295655015,1,-1,0.11424242424242424,0.4,0.52866
250,1.0,1,1,1,-1,-1,1.418877236273905,1.141722511789526,0.7619678648335266,0.6436266965160207,1.418877236273905,1.141722511789526,0.7619678648335266,0.6436266965160207,1,-1,0.23978260869565218,0.9,0.78593
253,0.0,0,1,-1,-1,0,1.0634588563458856,0.8460471567267683,0.6673230499945302,0.5736317472258793,1.4295758143895008,1.1034732272069465,0.8168184252811997,0.712367161041691,1,-1,0.22508196721311474,0.6,0.83081
256,0.0,1,-1,-1,-1,0,1.5043763676148796,1.2263099219620959,0.8289374529012811,0.7412398921832885,1.5227021040974529,1.1674803651029506,0.7942238267148014,0.6908679814093707,1,-1,0.21,0.5,0.73516
259,0.0,1,1,-1,-1,-1,1.208348590259978,0.975177304964539,0.7844069408129308,0.6277344493056877,1.223128243143069,1.0038022813688212,0.760806916426513,0.673469387755102,1,-1,0.12924242424242424,0.6,0.82271
262,0.0,0,1,-1,-1,0,1.2251345658787738,0.9884818731117825,0.6803118908382066,0.5976709670053659,1.3399027386741746,1.0086705202312138,0.6874589625738674,0.6045732763598568,1,-1,0.2653295128939828,0.5,0.7738
265,0.0,0,1,-1,-1,0,1.8619934282584885,1.3470681458003169,0.9790746784411596,0.805178402273445,1.722972972972973,1.2756378189094548,0.9184224743381956,0.7403106401509653,1,-1,0.44588235294117645,0.8,0.79898
268,1.0,0,1,-1,-1,0,1.2039937353171495,1.013346515076619,0.7249793705057174,0.6435073767918803,1.287958115183246,1.0610766045548654,0.7095880927656628,0.6549520766773163,1,-1,0.1975609756097561,0.4,0.66568
269,1.0,1,1,-1,-1,0,0.9148264984227129,0.7657776604172168,0.585326470885054,0.5248393810514885,0.9626556016597511,0.8033240997229917,0.5923202614379085,0.5478416926419193,1,-1,0.12551724137931033,0.3,0.63079
271,0.0,1,-1,-1,-1,1,1.3561741613133476,1.0581028401707815,0.7711038961038961,0.658731075927424,1.5505984766050054,1.1461894228835712,0.8,0.6194978806651451,1,-1,0.24754385964912282,0.6,0.6034
274,0.0,0,1,-1,-1,1,0.7917749940912314,0.6929123000551572,0.6074342701722575,0.5529573590096286,0.8177379983726607,0.7016686448369754,0.6270277015223359,0.5591720914705391,1,-1,0.1500497512437811,0.3,0.62233
275,1.0,1,1,-1,-1,0,1.3691809808314663,0.9900990099009901,0.7503410641200545,0.590508911316298,1.3691809808314663,0.9900990099009901,0.7533214628133132,0.6024756271223574,1,-1,0.16727272727272727,0.6,0.79081
277,0.0,0,1,-1,-1,0,1.1109486917117382,0.9322865554465162,0.7362200910588007,0.6586930143872421,1.2572373862696444,1.0289737340915246,0.7876463882267593,0.7052709725315516,1,-1,0.11013157894736843,0.3,0.53642
280,0.0,0,1,-1,-1,0,1.7045454545454546,1.2478590653290922,0.8280565026790063,0.689375506893755,1.6483516483516483,1.225666906993511,0.8221828147670482,0.6863140896245459,1,-1,0.46098039215686276,0.6,0.94071
282,1.0,1,1,-1,-1,0,0.8744266055045872,0.746268656716418,0.5802339960049463,0.5329838357361293,0.9397627484208905,0.7849697593617295,0.6390780513357779,0.5680230933978955,1,-1,0.1824590163934426,0.3,0.89443
283,0.0,0,1,-1,-1,0,1.2483574244415243,0.9483404042924881,0.6055776892430279,0.49051245643474894,1.499605367008682,1.1279311368358564,0.6744763933262335,0.6279953726656751,1,-1,0.1631578947368421,0.6,0.97581
286,0.0,0,1,-1,-1,0,0.9828788839568802,0.8823110858118685,0.6324594511884117,0.5804699934463066,0.9731596295714958,0.8346795907377491,0.6410919243097921,0.5815044081785782,1,-1,0.17516129032258065,0.2,0.53544
289,0.0,1,1,-1,-1,0,1.0635469290082424,0.8216926869350862,0.5666525003541578,0.48573163327261687,1.089621356578589,0.8,0.5859088911674235,0.48567265662943176,1,-1,0.23,0.6,0.79352
292,0.0,-1,1,-1,-1,-1,0.9081735620585267,0.8110300081103001,0.7038948850305021,0.6216757615528079,0.8895917762182465,0.8041458184417442,0.678784222037861,0.627177700348432,1,-1,0.15433333333333332,0.2,0.79986
295,0.0,-1,1,-1,-1,0,0.8009319935925441,0.7195185766614338,0.5475906013540423,0.5095895487816177,0.9385665529010239,0.8025682182985554,0.5489021956087824,0.46936337258917904,1,-1,0.2732727272727273,0.4,0.84349
298,0.0,0,1,-1,-1,1,1.0901339829476249,0.9107560801872392,0.7360197368421053,0.6476590201895941,1.1111111111111112,0.9159758468938696,0.7753616910681799,0.6765951013002721,-1,-1,0.13575418994413407,0.4,0.63908
300,1.0,-1,1,1,-1,0,0.8451017458022907,0.7362914163921721,0.595704655902179,0.5433228481555619,0.8400574776168895,0.7346544224262929,0.5780346820809249,0.5214408233276158,1,-1,0.12105263157894737,0.2,0.51288
301,0.0,0,1,-1,-1,0,1.3131055583885773,1.059670781893004,0.6884106402887314,0.592430691360865,1.6924088070982584,1.2638036809815951,0.9279279279279279,0.7465932154247608,1,-1,0.1345631067961165,0.5,0.41513
304,0.0,0,1,-1,-1,0,0.9945750452079566,0.8719284339259427,0.6544836379090523,0.6041110936764476,1.2524398178269356,1.0138248847926268,0.7799837925445705,0.6842011729162965,1,-1,0.08714285714285715,0.2,0.50549
307,0.0,0,1,-1,1,0,0.9742485068050524,0.8610990913024664,0.6859703550499827,0.6290302187381465,0.9639604727765937,0.8191322960401746,0.7120366394733075,0.5870552834975514,1,-1,0.06331658291457286,0.3,0.64223
310,0.0,0,1,-1,-1,-1,0.9819856426926723,0.7988980716253443,0.6611947104423165,0.5741210009502692,1.033352337514253,0.9017412935323383,0.7023152184442507,0.6297776233495483,1,-1,0.12689655172413794,0.4,0.72287
